spA	spB	mya	pct_id	clade
btaegut	mmelmel	321.31119018000004	64.42307692307692	Vertebrates
btaegut	morcorc	321.31119018000004	63.333333333333336	Vertebrates
btaegut	rviplat	286.66870526	62.637362637362635	Vertebrates
caandhook	cbcalcord	326.21723401500003	73.07692307692308	Viridiplantae
caandhook	cbhyltriq	326.21723401500003	70.0	Viridiplantae
caandhook	cbisopulc	326.21723401500003	73.07692307692308	Viridiplantae
caandhook	cbpolsexa	326.21723401500003	84.44444444444444	Viridiplantae
caandhook	cbrhyconf	326.21723401500003	74.6268656716418	Viridiplantae
caandhook	cbrhylore	326.21723401500003	82.85714285714286	Viridiplantae
caandhook	cbthutama	326.2172340175	70.08547008547009	Viridiplantae
caandhook	cjherhutc	402.91942868	52.5	Viridiplantae
caandhook	cmluncruc	402.91942868	57.65765765765766	Viridiplantae
caandhook	cssphgirg	364.568331365	77.14285714285714	Viridiplantae
caandhook	daarcminu	476.33554990000005	45.76271186440678	Viridiplantae
caandhook	dabalnigr	476.33554990000005	48.333333333333336	Viridiplantae
caandhook	dalinvulg	476.335549905	45.76271186440678	Viridiplantae
caandhook	damisoron	476.335549905	47.78761061946903	Viridiplantae
caandhook	dapuldyse	476.33554990000005	40.74074074074074	Viridiplantae
caandhook	dasamnigr	476.33554990000005	52.136752136752136	Viridiplantae
caandhook	dascugale	476.33554990000005	46.610169491525426	Viridiplantae
caandhook	dashearve	476.33554990000005	46.08695652173913	Viridiplantae
caandhook	dasoldulc	476.33554990000005	37.142857142857146	Viridiplantae
caandhook	dcareserp	476.33554990000005	44.53781512605042	Viridiplantae
caandhook	dcmoetrin	476.33554990000005	46.666666666666664	Viridiplantae
caandhook	dcpolavic	476.33554990000005	47.66355140186916	Viridiplantae
caandhook	dcpoltetr	476.33554990000005	47.00854700854701	Viridiplantae
caandhook	dcspemari	476.33554990000005	48.275862068965516	Viridiplantae
caandhook	ddarathal	476.335549903	49.13793103448276	Viridiplantae
caandhook	ddbarvulg	476.335549902	46.08695652173913	Viridiplantae
caandhook	ddcarhirs	476.335549902	47.78761061946903	Viridiplantae
caandhook	ddeuppepu	476.3355498955	49.572649572649574	Viridiplantae
caandhook	ddhotpalu	476.33554990000005	47.00854700854701	Viridiplantae
caandhook	ddmerannu	476.3355498955	53.84615384615385	Viridiplantae
caandhook	ddpopnigr	476.33554990050004	48.333333333333336	Viridiplantae
caandhook	dhalnglut	476.3355498975	48.717948717948715	Viridiplantae
caandhook	dhcorcolu	476.3355498975	50.0	Viridiplantae
caandhook	dhquerobu	476.3355499025	44.61538461538461	Viridiplantae
caandhook	dmaquvulg	476.335549895	53.153153153153156	Viridiplantae
caandhook	dmbervulg	476.335549895	50.0	Viridiplantae
caandhook	dmthaminu	476.335549895	52.293577981651374	Viridiplantae
caandhook	drailalti	476.33554990050004	44.067796610169495	Viridiplantae
caandhook	drastglyc	476.3355499025	46.846846846846844	Viridiplantae
caandhook	drchaangu	476.335549903	46.55172413793103	Viridiplantae
caandhook	drfilulma	476.33554990100004	53.333333333333336	Viridiplantae
caandhook	drgeuriva	476.3355498985	50.833333333333336	Viridiplantae
caandhook	drgeuurba	476.3355498985	50.833333333333336	Viridiplantae
caandhook	drhedheli	476.33554990000005	50.925925925925924	Viridiplantae
caandhook	drmaldome	476.3355498975	50.0	Viridiplantae
caandhook	drmalsylv	476.3355498975	50.0	Viridiplantae
caandhook	drmedarab	476.3355499025	49.056603773584904	Viridiplantae
caandhook	drparjuda	476.33554990000005	51.30434782608695	Viridiplantae
caandhook	drpotanse	476.335549898	50.0	Viridiplantae
caandhook	drtrifrag	476.3355499025	49.51456310679612	Viridiplantae
caandhook	drurturen	476.33554990000005	43.85964912280702	Viridiplantae
caandhook	laaliplan	476.335549895	44.62809917355372	Viridiplantae
caandhook	laapodist	476.33554990000005	47.5	Viridiplantae
caandhook	lalemminu	476.335549885	51.81818181818182	Viridiplantae
caandhook	lapotnata	476.33554990000005	48.54368932038835	Viridiplantae
caandhook	latrimari	476.33554990000005	50.0	Viridiplantae
caandhook	ldnarossi	476.335549895	24.210526315789473	Viridiplantae
caandhook	lpbroster	476.33554989000004	46.55172413793103	Viridiplantae
caandhook	lpcardepa	476.335549895	46.49122807017544	Viridiplantae
caandhook	lpcypfusc	476.335549894	48.275862068965516	Viridiplantae
caandhook	lpdigsang	476.335549895	51.30434782608695	Viridiplantae
caandhook	lpelequin	476.33554988950004	51.48514851485149	Viridiplantae
caandhook	lperiangu	476.3355498925	46.2962962962963	Viridiplantae
caandhook	lphieodor	476.335549893	54.54545454545455	Viridiplantae
caandhook	lphorvulg	476.33554989000004	48.69565217391305	Viridiplantae
caandhook	lpjunbufo	476.335549895	47.706422018348626	Viridiplantae
caandhook	lpjuneffu	476.335549895	45.21739130434783	Viridiplantae
caandhook	lpjunsqua	476.335549895	43.56435643564357	Viridiplantae
caandhook	lpleeoryz	476.335549895	52.94117647058823	Viridiplantae
caandhook	lpluzpall	476.33554989000004	46.2962962962963	Viridiplantae
caandhook	lpluzsylv	476.33554989000004	51.260504201680675	Viridiplantae
caandhook	lpphlprat	476.335549893	47.78761061946903	Viridiplantae
caandhook	lpphraust	476.335549895	46.902654867256636	Viridiplantae
caandhook	lppoachai	476.335549893	53.57142857142857	Viridiplantae
caandhook	lppolviri	476.335549893	52.293577981651374	Viridiplantae
caandhook	lpschlacu	476.3355498915	46.49122807017544	Viridiplantae
caandhook	lpschtabe	476.3355498915	45.6140350877193	Viridiplantae
caandhook	lpschtriq	476.3355498915	44.91525423728814	Viridiplantae
caandhook	lpscisylv	476.3355498925	48.760330578512395	Viridiplantae
caandhook	lpspaemer	476.335549895	45.689655172413794	Viridiplantae
caandhook	lptricesp	476.33554989000004	47.36842105263158	Viridiplantae
caandhook	lsirifoet	476.335549895	35.0	Viridiplantae
caandhook	roscan_s	476.335549898	50.847457627118644	Viridiplantae
caandhook	ucdunprim	1059.56329298	46.91358024691358	Viridiplantae
caandhook	ucmarcocc	1059.56329298	60.0	Viridiplantae
caandhook	ucpycprov	1059.56329298	60.176991150442475	Viridiplantae
cbcalcord	cbhyltriq	35.8771016	96.26865671641791	Viridiplantae
cbcalcord	cbisopulc	35.8771016	98.50746268656717	Viridiplantae
cbcalcord	cbpolsexa	287.86613669999997	90.0	Viridiplantae
cbcalcord	cbrhyconf	53.815652400000005	95.5223880597015	Viridiplantae
cbcalcord	cbrhylore	35.8771016	98.1651376146789	Viridiplantae
cbcalcord	cbthutama	35.877101602500005	95.96774193548387	Viridiplantae
cbcalcord	cjherhutc	402.919428695	60.16949152542373	Viridiplantae
cbcalcord	cmluncruc	402.919428695	68.42105263157895	Viridiplantae
cbcalcord	cssphgirg	364.56833138	75.92592592592592	Viridiplantae
cbcalcord	daarcminu	476.335549915	58.26086956521739	Viridiplantae
cbcalcord	dabalnigr	476.335549915	59.48275862068966	Viridiplantae
cbcalcord	dalinvulg	476.33554992000006	57.28155339805825	Viridiplantae
cbcalcord	damisoron	476.33554992000006	60.0	Viridiplantae
cbcalcord	dapuldyse	476.335549915	54.285714285714285	Viridiplantae
cbcalcord	dasamnigr	476.335549915	61.224489795918366	Viridiplantae
cbcalcord	dascugale	476.335549915	56.89655172413793	Viridiplantae
cbcalcord	dashearve	476.335549915	58.035714285714285	Viridiplantae
cbcalcord	dasoldulc	476.335549915	48.958333333333336	Viridiplantae
cbcalcord	dcareserp	476.335549915	55.76923076923077	Viridiplantae
cbcalcord	dcmoetrin	476.335549915	57.142857142857146	Viridiplantae
cbcalcord	dcpolavic	476.335549915	60.95238095238095	Viridiplantae
cbcalcord	dcpoltetr	476.335549915	60.22727272727273	Viridiplantae
cbcalcord	dcspemari	476.335549915	61.386138613861384	Viridiplantae
cbcalcord	ddarathal	476.335549918	58.0	Viridiplantae
cbcalcord	ddbarvulg	476.335549917	55.55555555555556	Viridiplantae
cbcalcord	ddcarhirs	476.335549917	57.7319587628866	Viridiplantae
cbcalcord	ddeuppepu	476.33554991050005	58.771929824561404	Viridiplantae
cbcalcord	ddhotpalu	476.335549915	54.3859649122807	Viridiplantae
cbcalcord	ddmerannu	476.33554991050005	58.415841584158414	Viridiplantae
cbcalcord	ddpopnigr	476.3355499155	58.65384615384615	Viridiplantae
cbcalcord	dhalnglut	476.3355499125	61.386138613861384	Viridiplantae
cbcalcord	dhcorcolu	476.3355499125	59.61538461538461	Viridiplantae
cbcalcord	dhquerobu	476.33554991750003	56.86274509803921	Viridiplantae
cbcalcord	dmaquvulg	476.33554991000005	64.58333333333333	Viridiplantae
cbcalcord	dmbervulg	476.33554991000005	58.76288659793814	Viridiplantae
cbcalcord	dmthaminu	476.33554991000005	63.44086021505376	Viridiplantae
cbcalcord	drailalti	476.3355499155	52.21238938053097	Viridiplantae
cbcalcord	drastglyc	476.33554991750003	55.0	Viridiplantae
cbcalcord	drchaangu	476.335549918	57.52212389380531	Viridiplantae
cbcalcord	drfilulma	476.335549916	69.04761904761905	Viridiplantae
cbcalcord	drgeuriva	476.3355499135	57.69230769230769	Viridiplantae
cbcalcord	drgeuurba	476.3355499135	57.69230769230769	Viridiplantae
cbcalcord	drhedheli	476.335549915	60.869565217391305	Viridiplantae
cbcalcord	drmaldome	476.3355499125	57.142857142857146	Viridiplantae
cbcalcord	drmalsylv	476.3355499125	57.142857142857146	Viridiplantae
cbcalcord	drmedarab	476.33554991750003	59.09090909090909	Viridiplantae
cbcalcord	drparjuda	476.335549915	60.60606060606061	Viridiplantae
cbcalcord	drpotanse	476.335549913	55.76923076923077	Viridiplantae
cbcalcord	drtrifrag	476.33554991750003	58.8235294117647	Viridiplantae
cbcalcord	drurturen	476.335549915	55.85585585585586	Viridiplantae
cbcalcord	laaliplan	476.33554991000005	52.94117647058823	Viridiplantae
cbcalcord	laapodist	476.335549915	55.08474576271186	Viridiplantae
cbcalcord	lalemminu	476.33554990000005	59.25925925925926	Viridiplantae
cbcalcord	lapotnata	476.335549915	60.91954022988506	Viridiplantae
cbcalcord	latrimari	476.335549915	59.29203539823009	Viridiplantae
cbcalcord	ldnarossi	476.33554991000005	37.5	Viridiplantae
cbcalcord	lpbroster	476.335549905	57.42574257425743	Viridiplantae
cbcalcord	lpcardepa	476.33554991000005	55.45454545454545	Viridiplantae
cbcalcord	lpcypfusc	476.335549909	57.142857142857146	Viridiplantae
cbcalcord	lpdigsang	476.33554991000005	57.52212389380531	Viridiplantae
cbcalcord	lpelequin	476.3355499045	58.76288659793814	Viridiplantae
cbcalcord	lperiangu	476.3355499075	57.142857142857146	Viridiplantae
cbcalcord	lphieodor	476.335549908	62.03703703703704	Viridiplantae
cbcalcord	lphorvulg	476.335549905	56.0	Viridiplantae
cbcalcord	lpjunbufo	476.33554991000005	59.04761904761905	Viridiplantae
cbcalcord	lpjuneffu	476.33554991000005	54.054054054054056	Viridiplantae
cbcalcord	lpjunsqua	476.33554991000005	54.63917525773196	Viridiplantae
cbcalcord	lpleeoryz	476.33554991000005	60.78431372549019	Viridiplantae
cbcalcord	lpluzpall	476.335549905	56.81818181818182	Viridiplantae
cbcalcord	lpluzsylv	476.335549905	58.62068965517241	Viridiplantae
cbcalcord	lpphlprat	476.335549908	57.28155339805825	Viridiplantae
cbcalcord	lpphraust	476.33554991000005	56.12244897959184	Viridiplantae
cbcalcord	lppoachai	476.335549908	62.5	Viridiplantae
cbcalcord	lppolviri	476.335549908	59.80392156862745	Viridiplantae
cbcalcord	lpschlacu	476.33554990650003	53.63636363636363	Viridiplantae
cbcalcord	lpschtabe	476.33554990650003	52.72727272727273	Viridiplantae
cbcalcord	lpschtriq	476.33554990650003	52.21238938053097	Viridiplantae
cbcalcord	lpscisylv	476.3355499075	58.11965811965812	Viridiplantae
cbcalcord	lpspaemer	476.33554991000005	55.88235294117647	Viridiplantae
cbcalcord	lptricesp	476.335549905	57.27272727272727	Viridiplantae
cbcalcord	lsirifoet	476.33554991000005	43.75	Viridiplantae
cbcalcord	roscan_s	476.335549913	56.86274509803921	Viridiplantae
cbcalcord	ucdunprim	1059.563292995	60.256410256410255	Viridiplantae
cbcalcord	ucmarcocc	1059.563292995	70.47619047619048	Viridiplantae
cbcalcord	ucpycprov	1059.563292995	67.3076923076923	Viridiplantae
cbhyltriq	cbisopulc	17.9385508	95.3125	Viridiplantae
cbhyltriq	cbpolsexa	287.86613669999997	88.88888888888889	Viridiplantae
cbhyltriq	cbrhyconf	53.815652400000005	93.33333333333333	Viridiplantae
cbhyltriq	cbrhylore	5.97951694	97.77777777777777	Viridiplantae
cbhyltriq	cbthutama	11.9590338775	96.52173913043478	Viridiplantae
cbhyltriq	cjherhutc	402.919428695	59.66386554621849	Viridiplantae
cbhyltriq	cmluncruc	402.919428695	65.13761467889908	Viridiplantae
cbhyltriq	cssphgirg	364.56833138	74.31192660550458	Viridiplantae
cbhyltriq	daarcminu	476.335549915	56.52173913043478	Viridiplantae
cbhyltriq	dabalnigr	476.335549915	59.48275862068966	Viridiplantae
cbhyltriq	dalinvulg	476.33554992	55.172413793103445	Viridiplantae
cbhyltriq	damisoron	476.33554992	58.333333333333336	Viridiplantae
cbhyltriq	dapuldyse	476.335549915	52.38095238095238	Viridiplantae
cbhyltriq	dasamnigr	476.335549915	60.36036036036036	Viridiplantae
cbhyltriq	dascugale	476.335549915	56.03448275862069	Viridiplantae
cbhyltriq	dashearve	476.335549915	56.63716814159292	Viridiplantae
cbhyltriq	dasoldulc	476.335549915	46.601941747572816	Viridiplantae
cbhyltriq	dcareserp	476.335549915	52.99145299145299	Viridiplantae
cbhyltriq	dcmoetrin	476.335549915	55.08474576271186	Viridiplantae
cbhyltriq	dcpolavic	476.335549915	57.142857142857146	Viridiplantae
cbhyltriq	dcpoltetr	476.335549915	60.396039603960396	Viridiplantae
cbhyltriq	dcspemari	476.335549915	59.64912280701754	Viridiplantae
cbhyltriq	ddarathal	476.33554991799997	55.75221238938053	Viridiplantae
cbhyltriq	ddbarvulg	476.335549917	53.57142857142857	Viridiplantae
cbhyltriq	ddcarhirs	476.335549917	55.45454545454545	Viridiplantae
cbhyltriq	ddeuppepu	476.3355499105	57.89473684210526	Viridiplantae
cbhyltriq	ddhotpalu	476.335549915	57.142857142857146	Viridiplantae
cbhyltriq	ddmerannu	476.3355499105	57.01754385964912	Viridiplantae
cbhyltriq	ddpopnigr	476.3355499155	54.23728813559322	Viridiplantae
cbhyltriq	dhalnglut	476.3355499125	58.771929824561404	Viridiplantae
cbhyltriq	dhcorcolu	476.3355499125	57.26495726495727	Viridiplantae
cbhyltriq	dhquerobu	476.3355499175	53.04347826086956	Viridiplantae
cbhyltriq	dmaquvulg	476.33554991	61.81818181818182	Viridiplantae
cbhyltriq	dmbervulg	476.33554991	56.75675675675676	Viridiplantae
cbhyltriq	dmthaminu	476.33554991	62.365591397849464	Viridiplantae
cbhyltriq	drailalti	476.3355499155	49.12280701754386	Viridiplantae
cbhyltriq	drastglyc	476.3355499175	54.629629629629626	Viridiplantae
cbhyltriq	drchaangu	476.33554991799997	56.14035087719298	Viridiplantae
cbhyltriq	drfilulma	476.335549916	69.04761904761905	Viridiplantae
cbhyltriq	drgeuriva	476.3355499135	56.41025641025641	Viridiplantae
cbhyltriq	drgeuurba	476.3355499135	56.41025641025641	Viridiplantae
cbhyltriq	drhedheli	476.335549915	60.0	Viridiplantae
cbhyltriq	drmaldome	476.3355499125	54.054054054054056	Viridiplantae
cbhyltriq	drmalsylv	476.3355499125	54.054054054054056	Viridiplantae
cbhyltriq	drmedarab	476.3355499175	58.415841584158414	Viridiplantae
cbhyltriq	drparjuda	476.335549915	58.4070796460177	Viridiplantae
cbhyltriq	drpotanse	476.335549913	55.932203389830505	Viridiplantae
cbhyltriq	drtrifrag	476.3355499175	58.16326530612245	Viridiplantae
cbhyltriq	drurturen	476.335549915	54.95495495495496	Viridiplantae
cbhyltriq	laaliplan	476.33554991	51.666666666666664	Viridiplantae
cbhyltriq	laapodist	476.335549915	53.78151260504202	Viridiplantae
cbhyltriq	lalemminu	476.3355499	59.40594059405941	Viridiplantae
cbhyltriq	lapotnata	476.335549915	59.40594059405941	Viridiplantae
cbhyltriq	latrimari	476.335549915	58.4070796460177	Viridiplantae
cbhyltriq	ldnarossi	476.33554991	38.63636363636363	Viridiplantae
cbhyltriq	lpbroster	476.335549905	56.14035087719298	Viridiplantae
cbhyltriq	lpcardepa	476.33554991	54.54545454545455	Viridiplantae
cbhyltriq	lpcypfusc	476.33554990899995	57.00934579439252	Viridiplantae
cbhyltriq	lpdigsang	476.33554991	56.14035087719298	Viridiplantae
cbhyltriq	lpelequin	476.3355499045	57.7319587628866	Viridiplantae
cbhyltriq	lperiangu	476.33554990749997	55.76923076923077	Viridiplantae
cbhyltriq	lphieodor	476.33554990799996	62.38532110091743	Viridiplantae
cbhyltriq	lphorvulg	476.335549905	54.86725663716814	Viridiplantae
cbhyltriq	lpjunbufo	476.33554991	58.095238095238095	Viridiplantae
cbhyltriq	lpjuneffu	476.33554991	52.252252252252255	Viridiplantae
cbhyltriq	lpjunsqua	476.33554991	54.63917525773196	Viridiplantae
cbhyltriq	lpleeoryz	476.33554991	57.69230769230769	Viridiplantae
cbhyltriq	lpluzpall	476.335549905	56.81818181818182	Viridiplantae
cbhyltriq	lpluzsylv	476.335549905	56.89655172413793	Viridiplantae
cbhyltriq	lpphlprat	476.33554990799996	55.172413793103445	Viridiplantae
cbhyltriq	lpphraust	476.33554991	54.95495495495496	Viridiplantae
cbhyltriq	lppoachai	476.33554990799996	59.63302752293578	Viridiplantae
cbhyltriq	lppolviri	476.33554990799996	59.40594059405941	Viridiplantae
cbhyltriq	lpschlacu	476.3355499065	53.63636363636363	Viridiplantae
cbhyltriq	lpschtabe	476.3355499065	52.72727272727273	Viridiplantae
cbhyltriq	lpschtriq	476.3355499065	51.851851851851855	Viridiplantae
cbhyltriq	lpscisylv	476.33554990749997	57.26495726495727	Viridiplantae
cbhyltriq	lpspaemer	476.33554991	55.04587155963303	Viridiplantae
cbhyltriq	lptricesp	476.335549905	56.36363636363637	Viridiplantae
cbhyltriq	lsirifoet	476.33554991	42.708333333333336	Viridiplantae
cbhyltriq	roscan_s	476.335549913	55.172413793103445	Viridiplantae
cbhyltriq	ucdunprim	1059.563292995	57.69230769230769	Viridiplantae
cbhyltriq	ucmarcocc	1059.563292995	66.66666666666667	Viridiplantae
cbhyltriq	ucpycprov	1059.563292995	65.2542372881356	Viridiplantae
cbisopulc	cbpolsexa	287.86613669999997	90.0	Viridiplantae
cbisopulc	cbrhyconf	53.815652400000005	96.26865671641791	Viridiplantae
cbisopulc	cbrhylore	17.9385508	96.3302752293578	Viridiplantae
cbisopulc	cbthutama	17.9385508025	99.1304347826087	Viridiplantae
cbisopulc	cjherhutc	402.919428695	60.16949152542373	Viridiplantae
cbisopulc	cmluncruc	402.919428695	66.66666666666667	Viridiplantae
cbisopulc	cssphgirg	364.56833138	75.92592592592592	Viridiplantae
cbisopulc	daarcminu	476.335549915	58.26086956521739	Viridiplantae
cbisopulc	dabalnigr	476.335549915	58.62068965517241	Viridiplantae
cbisopulc	dalinvulg	476.33554992000006	56.89655172413793	Viridiplantae
cbisopulc	damisoron	476.33554992000006	59.25925925925926	Viridiplantae
cbisopulc	dapuldyse	476.335549915	54.285714285714285	Viridiplantae
cbisopulc	dasamnigr	476.335549915	60.90909090909091	Viridiplantae
cbisopulc	dascugale	476.335549915	56.03448275862069	Viridiplantae
cbisopulc	dashearve	476.335549915	58.035714285714285	Viridiplantae
cbisopulc	dasoldulc	476.335549915	47.57281553398058	Viridiplantae
cbisopulc	dcareserp	476.335549915	53.84615384615385	Viridiplantae
cbisopulc	dcmoetrin	476.335549915	55.932203389830505	Viridiplantae
cbisopulc	dcpolavic	476.335549915	60.95238095238095	Viridiplantae
cbisopulc	dcpoltetr	476.335549915	59.40594059405941	Viridiplantae
cbisopulc	dcspemari	476.335549915	60.526315789473685	Viridiplantae
cbisopulc	ddarathal	476.335549918	55.75221238938053	Viridiplantae
cbisopulc	ddbarvulg	476.335549917	53.57142857142857	Viridiplantae
cbisopulc	ddcarhirs	476.335549917	55.45454545454545	Viridiplantae
cbisopulc	ddeuppepu	476.33554991050005	59.64912280701754	Viridiplantae
cbisopulc	ddhotpalu	476.335549915	58.095238095238095	Viridiplantae
cbisopulc	ddmerannu	476.33554991050005	57.89473684210526	Viridiplantae
cbisopulc	ddpopnigr	476.3355499155	55.55555555555556	Viridiplantae
cbisopulc	dhalnglut	476.3355499125	58.771929824561404	Viridiplantae
cbisopulc	dhcorcolu	476.3355499125	57.26495726495727	Viridiplantae
cbisopulc	dhquerobu	476.33554991750003	54.78260869565217	Viridiplantae
cbisopulc	dmaquvulg	476.33554991000005	62.38532110091743	Viridiplantae
cbisopulc	dmbervulg	476.33554991000005	58.18181818181818	Viridiplantae
cbisopulc	dmthaminu	476.33554991000005	63.44086021505376	Viridiplantae
cbisopulc	drailalti	476.3355499155	51.32743362831859	Viridiplantae
